ID	Year	Source	MST-14	MST-49	MST-65	MST-83	MST-96	MST-110	MST-129	MST-145	MST-154	MST-167	MST-224	MST-426	MST-490	MST-656
SRR16683901	2021	Human	singleton_157	singleton_60	singleton_50	cluster_13	cluster_8	cluster_6	cluster_6	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR16692939	2021	Human	singleton_458	singleton_288	singleton_257	singleton_229	singleton_214	singleton_200	singleton_169	singleton_138	singleton_124	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR16767971	2021	Swine	singleton_179	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR16771558	2021	Human	singleton_10	cluster_2	cluster_2	cluster_1	cluster_1	cluster_1	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR16820817	2021	Human	singleton_453	singleton_283	singleton_252	singleton_224	singleton_209	singleton_195	cluster_33	cluster_37	cluster_32	cluster_29	cluster_9	cluster_4	cluster_3	cluster_2
SRR16864059	2021	Swine	cluster_38	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR16876444	2021	Swine	cluster_38	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR16891908	2021	Human	singleton_5	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR16913601	2021	Human	singleton_435	singleton_265	singleton_234	singleton_206	singleton_191	singleton_177	singleton_150	singleton_120	singleton_108	singleton_75	cluster_9	cluster_4	cluster_3	cluster_2
SRR16925636	2021	Human	singleton_7	cluster_2	cluster_2	cluster_1	cluster_1	cluster_1	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR16926217	2021	Swine	singleton_140	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR16957401	2021	Human	cluster_35	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR16959401	2021	Human	singleton_505	singleton_333	singleton_302	singleton_274	singleton_258	singleton_244	cluster_42	cluster_47	cluster_42	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR16969592	2021	Swine	cluster_38	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR16975361	2021	Human	singleton_291	singleton_128	singleton_100	singleton_77	singleton_67	singleton_62	singleton_49	singleton_38	singleton_33	singleton_27	cluster_9	cluster_4	cluster_3	cluster_2
SRR16996927	2021	Bovine	singleton_144	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17001514	2021	Swine	cluster_38	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17009032	2021	Human	singleton_530	singleton_358	singleton_327	singleton_299	singleton_282	singleton_268	singleton_219	singleton_175	singleton_158	singleton_110	cluster_9	cluster_4	cluster_3	cluster_2
SRR17120392	2021	Human	singleton_313	singleton_148	singleton_119	singleton_95	singleton_84	singleton_78	singleton_62	singleton_47	singleton_41	singleton_33	cluster_9	cluster_4	cluster_3	cluster_2
SRR17168023	2021	Human	singleton_83	singleton_14	cluster_9	cluster_6	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17196620	2021	Human	singleton_389	singleton_222	singleton_192	singleton_166	singleton_154	singleton_144	singleton_120	singleton_93	singleton_84	singleton_60	cluster_9	cluster_4	cluster_3	cluster_2
SRR17281203	2021	Human	singleton_92	singleton_20	singleton_13	cluster_67	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17282699	2021	Human	singleton_264	cluster_85	cluster_86	cluster_78	cluster_76	cluster_75	cluster_76	cluster_80	cluster_73	cluster_60	cluster_9	cluster_4	cluster_3	cluster_2
SRR17379681	2021	Human	singleton_225	singleton_74	singleton_57	singleton_41	cluster_24	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR17413244	2021	Human	singleton_634	singleton_438	singleton_402	singleton_369	singleton_347	cluster_54	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR17427061	2021	Human	singleton_43	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17449083	2021	Human	singleton_624	singleton_428	singleton_392	singleton_359	singleton_339	singleton_313	singleton_255	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR17541413	2022	Human	singleton_156	cluster_16	cluster_17	cluster_16	cluster_11	cluster_6	cluster_6	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17609190	2021	Human	singleton_501	singleton_329	singleton_298	singleton_270	singleton_254	singleton_240	singleton_202	singleton_162	singleton_145	singleton_98	cluster_9	cluster_4	cluster_3	cluster_2
SRR17621883	2021	Human	singleton_25	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17658153	2021	Bovine	singleton_57	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17664271	2021	Human	singleton_659	singleton_463	singleton_426	singleton_393	singleton_369	singleton_337	cluster_54	cluster_60	cluster_55	cluster_43	cluster_2	cluster_1	cluster_2	cluster_1
SRR17665530	2021	Human	singleton_555	singleton_381	singleton_350	singleton_322	singleton_305	cluster_41	cluster_46	cluster_51	cluster_46	cluster_38	cluster_9	cluster_4	cluster_3	cluster_2
SRR17818666	2021	Swine	singleton_139	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17818667	2021	Bovine	cluster_2	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17967452	2021	Bovine	cluster_12	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17967453	2021	Bovine	cluster_12	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17967454	2021	Bovine	cluster_12	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17967456	2021	Bovine	cluster_12	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17967457	2021	Bovine	cluster_12	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR17983476	2022	Human	singleton_274	singleton_117	singleton_92	singleton_72	singleton_62	singleton_58	singleton_45	singleton_35	singleton_30	singleton_24	singleton_1	cluster_4	cluster_3	cluster_2
SRR18015841	Unknown	Human	singleton_649	singleton_453	singleton_416	singleton_383	singleton_359	singleton_328	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR18044689	2021	Bovine	cluster_12	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR18050575	2021	Human	singleton_601	cluster_72	cluster_74	cluster_66	cluster_63	cluster_64	cluster_63	cluster_67	cluster_60	cluster_47	cluster_5	cluster_2	cluster_1	cluster_1
SRR18054163	2022	Human	singleton_566	singleton_392	singleton_361	singleton_333	singleton_316	singleton_295	singleton_244	singleton_195	cluster_51	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR18054184	2022	Human	cluster_42	cluster_22	cluster_56	cluster_51	cluster_45	cluster_44	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR18054193	2022	Human	cluster_42	cluster_22	cluster_56	cluster_51	cluster_45	cluster_44	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR18054203	2022	Human	singleton_233	singleton_80	cluster_56	cluster_51	cluster_45	cluster_44	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR18106330	2022	Bovine	singleton_50	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR18116046	2022	Human	cluster_28	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR18131585	2022	Human	singleton_698	singleton_485	singleton_445	singleton_410	singleton_384	singleton_351	singleton_269	singleton_209	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR18171572	2022	Human	singleton_231	cluster_22	cluster_56	cluster_51	cluster_45	cluster_44	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR18230676	2022	Human	cluster_79	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR18271749	2022	Human	singleton_155	cluster_16	cluster_17	cluster_16	cluster_11	cluster_6	cluster_6	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR18272044	2022	Human	cluster_12	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR18274683	2022	Human	cluster_2	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR18349413	2022	Human	singleton_667	singleton_470	singleton_433	singleton_400	cluster_57	cluster_58	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR18399903	2022	Human	singleton_21	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR18435162	2022	Human	singleton_697	singleton_484	singleton_444	cluster_63	cluster_60	cluster_61	cluster_60	cluster_64	cluster_57	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR18464327	2022	Human	singleton_503	singleton_331	singleton_300	singleton_272	singleton_256	singleton_242	singleton_204	cluster_74	cluster_67	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR18605036	2022	Human	singleton_271	singleton_114	singleton_89	singleton_69	singleton_59	singleton_55	singleton_42	singleton_32	singleton_27	singleton_21	cluster_9	cluster_4	cluster_3	cluster_2
SRR18688572	2022	Swine	singleton_599	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR18741589	2022	Human	cluster_79	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR18747123	2022	Human	singleton_730	singleton_501	singleton_460	singleton_421	singleton_392	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR18771821	2022	Human	singleton_117	singleton_37	singleton_30	singleton_16	singleton_14	singleton_12	singleton_8	singleton_7	singleton_4	singleton_3	cluster_9	cluster_4	cluster_3	cluster_2
SRR18796917	2022	Human	singleton_763	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR18914205	2022	Human	singleton_78	cluster_8	cluster_8	cluster_5	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR18914361	2022	Human	singleton_736	singleton_505	singleton_464	singleton_425	singleton_396	singleton_360	cluster_74	cluster_77	cluster_70	cluster_57	cluster_9	cluster_4	cluster_3	cluster_2
SRR18915590	2022	Human	singleton_67	cluster_73	cluster_76	cluster_68	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR18915663	2022	Bovine	singleton_61	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR18923406	2022	Human	singleton_577	singleton_397	singleton_364	singleton_335	singleton_317	singleton_296	singleton_245	singleton_196	singleton_178	singleton_125	cluster_9	cluster_4	cluster_3	cluster_2
SRR18962126	2022	Human	singleton_539	singleton_367	singleton_336	singleton_308	singleton_291	cluster_41	cluster_46	cluster_51	cluster_46	cluster_38	cluster_9	cluster_4	cluster_3	cluster_2
SRR19039035	2022	Human	singleton_334	singleton_168	singleton_138	singleton_112	singleton_101	singleton_94	singleton_74	singleton_57	singleton_51	singleton_42	cluster_9	cluster_4	cluster_3	cluster_2
SRR19128801	2022	Human	cluster_51	cluster_30	cluster_32	cluster_27	cluster_20	cluster_14	cluster_12	cluster_16	cluster_12	cluster_13	cluster_9	cluster_4	cluster_3	cluster_2
SRR19129010	2022	Human	singleton_190	cluster_19	cluster_20	cluster_17	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19149369	2022	Human	singleton_146	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19159170	2022	Swine	cluster_45	cluster_53	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR19225103	2022	Human	singleton_300	singleton_137	singleton_109	singleton_86	singleton_76	singleton_71	singleton_58	singleton_43	singleton_38	singleton_32	cluster_9	cluster_4	cluster_3	cluster_2
SRR19227092	2022	Human	singleton_267	singleton_110	singleton_85	singleton_65	singleton_55	singleton_51	singleton_38	singleton_28	singleton_23	singleton_17	cluster_9	cluster_4	cluster_3	cluster_2
SRR19241096	2022	Human	singleton_793	singleton_536	singleton_495	singleton_456	singleton_425	singleton_385	singleton_294	singleton_228	singleton_205	singleton_143	cluster_9	cluster_4	cluster_3	cluster_2
SRR19276911	2022	Human	singleton_430	singleton_260	singleton_229	singleton_201	singleton_186	singleton_172	singleton_145	singleton_115	singleton_103	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR19277151	2022	Bovine	singleton_49	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19310262	2022	Human	singleton_725	singleton_496	singleton_455	singleton_417	singleton_389	cluster_65	cluster_64	cluster_68	cluster_61	cluster_48	cluster_6	cluster_2	cluster_1	cluster_1
SRR19358567	2022	Bovine	singleton_28	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19372548	2022	Human	singleton_273	singleton_116	singleton_91	singleton_71	singleton_61	singleton_57	singleton_44	singleton_34	singleton_29	singleton_23	cluster_9	cluster_4	cluster_3	cluster_2
SRR19431272	2021	Bovine	cluster_13	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19431734	2022	Bovine	singleton_26	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19513016	2022	Human	cluster_12	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19546121	2022	Human	singleton_560	singleton_386	singleton_355	singleton_327	singleton_310	singleton_289	singleton_238	singleton_191	singleton_174	singleton_121	cluster_9	cluster_4	cluster_3	cluster_2
SRR19546733	2022	Human	singleton_97	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19551336	2022	Swine	cluster_71	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19560729	2022	Human	singleton_701	singleton_487	singleton_447	singleton_412	singleton_386	cluster_62	cluster_61	cluster_65	cluster_58	cluster_45	cluster_4	cluster_3	cluster_2	cluster_1
SRR19571303	2022	Human	singleton_137	singleton_54	singleton_47	singleton_33	singleton_31	singleton_29	cluster_5	cluster_4	cluster_4	cluster_4	cluster_9	cluster_4	cluster_3	cluster_2
SRR19582136	2022	Human	singleton_504	singleton_332	singleton_301	singleton_273	singleton_257	singleton_243	singleton_205	cluster_47	cluster_42	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR19594351	2022	Human	cluster_90	cluster_68	cluster_69	cluster_61	cluster_58	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR19595109	2022	Human	singleton_287	singleton_126	singleton_98	singleton_75	singleton_65	singleton_60	singleton_47	singleton_36	singleton_31	singleton_25	cluster_9	cluster_4	cluster_3	cluster_2
SRR19619764	2022	Human	cluster_51	cluster_30	cluster_32	cluster_27	cluster_20	cluster_14	cluster_12	cluster_16	cluster_12	cluster_13	cluster_9	cluster_4	cluster_3	cluster_2
SRR19647188	2022	Human	cluster_25	cluster_14	cluster_13	cluster_12	cluster_7	cluster_5	cluster_3	cluster_1	cluster_1	cluster_1	cluster_9	cluster_4	cluster_3	cluster_2
SRR19662899	2022	Human	cluster_32	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19696269	2022	Bovine	cluster_9	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19768622	2022	Human	singleton_553	singleton_379	singleton_348	singleton_320	singleton_303	singleton_283	singleton_232	singleton_185	singleton_168	singleton_118	cluster_9	cluster_4	cluster_3	cluster_2
SRR19779143	2022	Human	singleton_445	singleton_275	singleton_244	singleton_216	singleton_201	singleton_187	singleton_158	singleton_127	singleton_114	singleton_79	cluster_9	cluster_4	cluster_3	cluster_2
SRR19779145	2022	Human	cluster_68	cluster_52	cluster_55	cluster_50	cluster_44	cluster_43	cluster_49	cluster_55	cluster_50	cluster_40	cluster_9	cluster_4	cluster_3	cluster_2
SRR19785205	2022	Human	singleton_80	cluster_9	cluster_9	cluster_6	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19837448	2022	Human	cluster_32	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19847022	2022	Bovine	singleton_138	cluster_15	cluster_14	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR19865892	2022	Human	cluster_68	cluster_52	cluster_55	cluster_50	cluster_44	cluster_43	cluster_49	cluster_55	cluster_50	cluster_40	cluster_9	cluster_4	cluster_3	cluster_2
